complex_id,ligand_file,protein_file,pocket_file,affinity,measure,resolution,year
4i8x,data/raw/PDBbind_v2020_refined/refined-set/4i8x/4i8x_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4i8x/4i8x_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4i8x/4i8x_pocket.pdb,2.64,pKd,2.23,2013
4q7w,data/raw/PDBbind_v2020_refined/refined-set/4q7w/4q7w_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4q7w/4q7w_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4q7w/4q7w_pocket.pdb,2.64,pKd,1.45,2015
4q8y,data/raw/PDBbind_v2020_refined/refined-set/4q8y/4q8y_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4q8y/4q8y_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4q8y/4q8y_pocket.pdb,2.64,pKd,1.45,2015
4ufl,data/raw/PDBbind_v2020_refined/refined-set/4ufl/4ufl_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ufl/4ufl_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ufl/4ufl_pocket.pdb,2.64,pKd,2.4,2015
6fhu,data/raw/PDBbind_v2020_refined/refined-set/6fhu/6fhu_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6fhu/6fhu_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6fhu/6fhu_pocket.pdb,2.64,pKd,2.0,2018
5ey0,data/raw/PDBbind_v2020_refined/refined-set/5ey0/5ey0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ey0/5ey0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ey0/5ey0_pocket.pdb,2.65,pKd,1.6,2016
3a1e,data/raw/PDBbind_v2020_refined/refined-set/3a1e/3a1e_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3a1e/3a1e_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3a1e/3a1e_pocket.pdb,2.66,pKd,1.95,2009
3lvw,data/raw/PDBbind_v2020_refined/refined-set/3lvw/3lvw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3lvw/3lvw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3lvw/3lvw_pocket.pdb,2.67,pKd,2.5,2010
4b3c,data/raw/PDBbind_v2020_refined/refined-set/4b3c/4b3c_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4b3c/4b3c_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4b3c/4b3c_pocket.pdb,2.68,pKd,1.9,2013
4b3d,data/raw/PDBbind_v2020_refined/refined-set/4b3d/4b3d_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4b3d/4b3d_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4b3d/4b3d_pocket.pdb,2.68,pKd,1.59,2013
3elc,data/raw/PDBbind_v2020_refined/refined-set/3elc/3elc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3elc/3elc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3elc/3elc_pocket.pdb,2.69,pKd,2.5,2009
2fzc,data/raw/PDBbind_v2020_refined/refined-set/2fzc/2fzc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2fzc/2fzc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2fzc/2fzc_pocket.pdb,2.7,pKd,2.1,2006
2uyn,data/raw/PDBbind_v2020_refined/refined-set/2uyn/2uyn_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2uyn/2uyn_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2uyn/2uyn_pocket.pdb,2.7,pKd,1.6,2007
3bra,data/raw/PDBbind_v2020_refined/refined-set/3bra/3bra_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3bra/3bra_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3bra/3bra_pocket.pdb,2.7,pKd,2.3,2008
6nmb,data/raw/PDBbind_v2020_refined/refined-set/6nmb/6nmb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6nmb/6nmb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6nmb/6nmb_pocket.pdb,2.7,pKd,2.3,2019
1pfu,data/raw/PDBbind_v2020_refined/refined-set/1pfu/1pfu_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1pfu/1pfu_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1pfu/1pfu_pocket.pdb,2.72,pKd,1.91,2004
2rkd,data/raw/PDBbind_v2020_refined/refined-set/2rkd/2rkd_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2rkd/2rkd_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2rkd/2rkd_pocket.pdb,2.72,pKd,1.9,2008
5fsx,data/raw/PDBbind_v2020_refined/refined-set/5fsx/5fsx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5fsx/5fsx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5fsx/5fsx_pocket.pdb,2.72,pKd,2.0,2016
2qwb,data/raw/PDBbind_v2020_refined/refined-set/2qwb/2qwb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2qwb/2qwb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2qwb/2qwb_pocket.pdb,2.74,pKd,2.0,1998
2vyt,data/raw/PDBbind_v2020_refined/refined-set/2vyt/2vyt_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2vyt/2vyt_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2vyt/2vyt_pocket.pdb,2.74,pKd,1.9,2008
4m6u,data/raw/PDBbind_v2020_refined/refined-set/4m6u/4m6u_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4m6u/4m6u_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4m6u/4m6u_pocket.pdb,2.74,pKd,1.8,2014
4ndu,data/raw/PDBbind_v2020_refined/refined-set/4ndu/4ndu_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ndu/4ndu_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ndu/4ndu_pocket.pdb,2.74,pKd,1.3,2014
5os2,data/raw/PDBbind_v2020_refined/refined-set/5os2/5os2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5os2/5os2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5os2/5os2_pocket.pdb,2.74,pKd,1.92,2017
1rql,data/raw/PDBbind_v2020_refined/refined-set/1rql/1rql_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1rql/1rql_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1rql/1rql_pocket.pdb,2.75,pKd,2.4,2004
4bt5,data/raw/PDBbind_v2020_refined/refined-set/4bt5/4bt5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4bt5/4bt5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4bt5/4bt5_pocket.pdb,2.76,pKd,1.1,2013
5er4,data/raw/PDBbind_v2020_refined/refined-set/5er4/5er4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5er4/5er4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5er4/5er4_pocket.pdb,2.76,pKd,1.81,2016
2bet,data/raw/PDBbind_v2020_refined/refined-set/2bet/2bet_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2bet/2bet_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2bet/2bet_pocket.pdb,2.77,pKd,2.2,2004
3fcq,data/raw/PDBbind_v2020_refined/refined-set/3fcq/3fcq_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3fcq/3fcq_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3fcq/3fcq_pocket.pdb,2.77,pKd,1.75,2009
4kz3,data/raw/PDBbind_v2020_refined/refined-set/4kz3/4kz3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4kz3/4kz3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4kz3/4kz3_pocket.pdb,2.77,pKd,1.67,2014
4ykk,data/raw/PDBbind_v2020_refined/refined-set/4ykk/4ykk_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ykk/4ykk_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ykk/4ykk_pocket.pdb,2.77,pKd,1.38,2015
6g24,data/raw/PDBbind_v2020_refined/refined-set/6g24/6g24_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6g24/6g24_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6g24/6g24_pocket.pdb,2.77,pKd,2.1,2019
5os4,data/raw/PDBbind_v2020_refined/refined-set/5os4/5os4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5os4/5os4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5os4/5os4_pocket.pdb,2.78,pKd,1.88,2017
2bza,data/raw/PDBbind_v2020_refined/refined-set/2bza/2bza_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2bza/2bza_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2bza/2bza_pocket.pdb,2.8,pKd,1.9,1999
5fbi,data/raw/PDBbind_v2020_refined/refined-set/5fbi/5fbi_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5fbi/5fbi_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5fbi/5fbi_pocket.pdb,2.8,pKd,1.47,2016
5fov,data/raw/PDBbind_v2020_refined/refined-set/5fov/5fov_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5fov/5fov_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5fov/5fov_pocket.pdb,2.8,pKd,1.74,2016
3djx,data/raw/PDBbind_v2020_refined/refined-set/3djx/3djx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3djx/3djx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3djx/3djx_pocket.pdb,2.81,pKd,1.69,2009
4rrg,data/raw/PDBbind_v2020_refined/refined-set/4rrg/4rrg_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4rrg/4rrg_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4rrg/4rrg_pocket.pdb,2.81,pKd,1.93,2015
3lka,data/raw/PDBbind_v2020_refined/refined-set/3lka/3lka_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3lka/3lka_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3lka/3lka_pocket.pdb,2.82,pKd,1.8,2010
3ppr,data/raw/PDBbind_v2020_refined/refined-set/3ppr/3ppr_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3ppr/3ppr_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3ppr/3ppr_pocket.pdb,2.82,pKd,2.1,2011
4dsu,data/raw/PDBbind_v2020_refined/refined-set/4dsu/4dsu_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4dsu/4dsu_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4dsu/4dsu_pocket.pdb,2.82,pKd,1.7,2012
4k7i,data/raw/PDBbind_v2020_refined/refined-set/4k7i/4k7i_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4k7i/4k7i_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4k7i/4k7i_pocket.pdb,2.82,pKd,2.25,2014
6mj7,data/raw/PDBbind_v2020_refined/refined-set/6mj7/6mj7_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6mj7/6mj7_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6mj7/6mj7_pocket.pdb,2.82,pKd,1.41,2018
3zt2,data/raw/PDBbind_v2020_refined/refined-set/3zt2/3zt2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3zt2/3zt2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3zt2/3zt2_pocket.pdb,2.84,pKd,1.7,2012
3udh,data/raw/PDBbind_v2020_refined/refined-set/3udh/3udh_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3udh/3udh_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3udh/3udh_pocket.pdb,2.85,pKd,1.7,2012
5th4,data/raw/PDBbind_v2020_refined/refined-set/5th4/5th4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5th4/5th4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5th4/5th4_pocket.pdb,2.85,pKd,1.47,2017
3zt3,data/raw/PDBbind_v2020_refined/refined-set/3zt3/3zt3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3zt3/3zt3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3zt3/3zt3_pocket.pdb,2.86,pKd,1.95,2012
1cet,data/raw/PDBbind_v2020_refined/refined-set/1cet/1cet_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1cet/1cet_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1cet/1cet_pocket.pdb,2.89,pKd,2.05,1999
1iih,data/raw/PDBbind_v2020_refined/refined-set/1iih/1iih_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1iih/1iih_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1iih/1iih_pocket.pdb,2.89,pKd,2.2,2001
3g31,data/raw/PDBbind_v2020_refined/refined-set/3g31/3g31_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3g31/3g31_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3g31/3g31_pocket.pdb,2.89,pKd,1.7,2009
4b35,data/raw/PDBbind_v2020_refined/refined-set/4b35/4b35_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4b35/4b35_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4b35/4b35_pocket.pdb,2.89,pKd,1.4,2013
4gqq,data/raw/PDBbind_v2020_refined/refined-set/4gqq/4gqq_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4gqq/4gqq_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4gqq/4gqq_pocket.pdb,2.89,pKd,1.35,2012
4llx,data/raw/PDBbind_v2020_refined/refined-set/4llx/4llx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4llx/4llx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4llx/4llx_pocket.pdb,2.89,pKd,1.75,2014
5flt,data/raw/PDBbind_v2020_refined/refined-set/5flt/5flt_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5flt/5flt_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5flt/5flt_pocket.pdb,2.89,pKd,1.67,2016
5ngz,data/raw/PDBbind_v2020_refined/refined-set/5ngz/5ngz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ngz/5ngz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ngz/5ngz_pocket.pdb,2.89,pKd,2.4,2017
5orv,data/raw/PDBbind_v2020_refined/refined-set/5orv/5orv_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5orv/5orv_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5orv/5orv_pocket.pdb,2.89,pKd,1.88,2017
6b7b,data/raw/PDBbind_v2020_refined/refined-set/6b7b/6b7b_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6b7b/6b7b_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6b7b/6b7b_pocket.pdb,2.89,pKd,1.98,2017
3c2u,data/raw/PDBbind_v2020_refined/refined-set/3c2u/3c2u_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3c2u/3c2u_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3c2u/3c2u_pocket.pdb,2.9,pKd,1.3,2008
1h2k,data/raw/PDBbind_v2020_refined/refined-set/1h2k/1h2k_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1h2k/1h2k_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1h2k/1h2k_pocket.pdb,2.92,pKd,2.15,2002
2fw6,data/raw/PDBbind_v2020_refined/refined-set/2fw6/2fw6_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2fw6/2fw6_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2fw6/2fw6_pocket.pdb,2.92,pKd,1.85,2006
3alt,data/raw/PDBbind_v2020_refined/refined-set/3alt/3alt_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3alt/3alt_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3alt/3alt_pocket.pdb,2.92,pKd,2.5,2011
3k8c,data/raw/PDBbind_v2020_refined/refined-set/3k8c/3k8c_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3k8c/3k8c_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3k8c/3k8c_pocket.pdb,2.92,pKd,2.1,2010
4ai5,data/raw/PDBbind_v2020_refined/refined-set/4ai5/4ai5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ai5/4ai5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ai5/4ai5_pocket.pdb,2.92,pKd,2.22,2012
4ef6,data/raw/PDBbind_v2020_refined/refined-set/4ef6/4ef6_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ef6/4ef6_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ef6/4ef6_pocket.pdb,2.92,pKd,1.94,2013
4lm3,data/raw/PDBbind_v2020_refined/refined-set/4lm3/4lm3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4lm3/4lm3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4lm3/4lm3_pocket.pdb,2.92,pKd,1.49,2014
4y2q,data/raw/PDBbind_v2020_refined/refined-set/4y2q/4y2q_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4y2q/4y2q_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4y2q/4y2q_pocket.pdb,2.92,pKd,2.4,2015
5ct2,data/raw/PDBbind_v2020_refined/refined-set/5ct2/5ct2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ct2/5ct2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ct2/5ct2_pocket.pdb,2.92,pKd,2.0,2015
6fv4,data/raw/PDBbind_v2020_refined/refined-set/6fv4/6fv4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6fv4/6fv4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6fv4/6fv4_pocket.pdb,2.92,pKd,1.97,2018
1tng,data/raw/PDBbind_v2020_refined/refined-set/1tng/1tng_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1tng/1tng_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1tng/1tng_pocket.pdb,2.93,pKd,1.8,1994
4zv2,data/raw/PDBbind_v2020_refined/refined-set/4zv2/4zv2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4zv2/4zv2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4zv2/4zv2_pocket.pdb,2.93,pKd,1.43,2016
2vmc,data/raw/PDBbind_v2020_refined/refined-set/2vmc/2vmc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2vmc/2vmc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2vmc/2vmc_pocket.pdb,2.94,pKd,1.9,2008
1f4e,data/raw/PDBbind_v2020_refined/refined-set/1f4e/1f4e_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1f4e/1f4e_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1f4e/1f4e_pocket.pdb,2.96,pKd,1.9,2000
2w8j,data/raw/PDBbind_v2020_refined/refined-set/2w8j/2w8j_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2w8j/2w8j_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2w8j/2w8j_pocket.pdb,2.96,pKd,1.5,2009
3g34,data/raw/PDBbind_v2020_refined/refined-set/3g34/3g34_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3g34/3g34_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3g34/3g34_pocket.pdb,2.96,pKd,1.31,2009
3imc,data/raw/PDBbind_v2020_refined/refined-set/3imc/3imc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3imc/3imc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3imc/3imc_pocket.pdb,2.96,pKd,1.6,2009
4dst,data/raw/PDBbind_v2020_refined/refined-set/4dst/4dst_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4dst/4dst_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4dst/4dst_pocket.pdb,2.96,pKd,2.3,2012
4mrg,data/raw/PDBbind_v2020_refined/refined-set/4mrg/4mrg_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4mrg/4mrg_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4mrg/4mrg_pocket.pdb,2.96,pKd,1.69,2014
4owm,data/raw/PDBbind_v2020_refined/refined-set/4owm/4owm_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4owm/4owm_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4owm/4owm_pocket.pdb,2.96,pKd,1.99,2014
5fng,data/raw/PDBbind_v2020_refined/refined-set/5fng/5fng_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5fng/5fng_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5fng/5fng_pocket.pdb,2.96,pKd,2.05,2016
6r9x,data/raw/PDBbind_v2020_refined/refined-set/6r9x/6r9x_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6r9x/6r9x_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6r9x/6r9x_pocket.pdb,2.96,pKd,1.66,2019
4ceb,data/raw/PDBbind_v2020_refined/refined-set/4ceb/4ceb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ceb/4ceb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ceb/4ceb_pocket.pdb,2.97,pKd,1.75,2013
5flq,data/raw/PDBbind_v2020_refined/refined-set/5flq/5flq_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5flq/5flq_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5flq/5flq_pocket.pdb,2.97,pKd,1.7,2016
3ckb,data/raw/PDBbind_v2020_refined/refined-set/3ckb/3ckb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3ckb/3ckb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3ckb/3ckb_pocket.pdb,2.98,pKd,2.3,2008
3djq,data/raw/PDBbind_v2020_refined/refined-set/3djq/3djq_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3djq/3djq_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3djq/3djq_pocket.pdb,2.98,pKd,1.53,2009
4ibc,data/raw/PDBbind_v2020_refined/refined-set/4ibc/4ibc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ibc/4ibc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ibc/4ibc_pocket.pdb,2.98,pKd,1.75,2014
5aba,data/raw/PDBbind_v2020_refined/refined-set/5aba/5aba_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5aba/5aba_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5aba/5aba_pocket.pdb,2.98,pKd,1.62,2015
4bps,data/raw/PDBbind_v2020_refined/refined-set/4bps/4bps_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4bps/4bps_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4bps/4bps_pocket.pdb,2.99,pKd,1.08,2013
1ecq,data/raw/PDBbind_v2020_refined/refined-set/1ecq/1ecq_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1ecq/1ecq_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1ecq/1ecq_pocket.pdb,3.0,pKd,2.0,2000
1ws4,data/raw/PDBbind_v2020_refined/refined-set/1ws4/1ws4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1ws4/1ws4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1ws4/1ws4_pocket.pdb,3.0,pKd,1.9,2005
2q8h,data/raw/PDBbind_v2020_refined/refined-set/2q8h/2q8h_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2q8h/2q8h_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2q8h/2q8h_pocket.pdb,3.0,pKd,2.0,2007
2rka,data/raw/PDBbind_v2020_refined/refined-set/2rka/2rka_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2rka/2rka_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2rka/2rka_pocket.pdb,3.0,pKd,1.95,2008
2v3u,data/raw/PDBbind_v2020_refined/refined-set/2v3u/2v3u_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2v3u/2v3u_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2v3u/2v3u_pocket.pdb,3.0,pKd,1.74,2007
3ime,data/raw/PDBbind_v2020_refined/refined-set/3ime/3ime_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3ime/3ime_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3ime/3ime_pocket.pdb,3.0,pKd,2.39,2009
4b2i,data/raw/PDBbind_v2020_refined/refined-set/4b2i/4b2i_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4b2i/4b2i_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4b2i/4b2i_pocket.pdb,3.0,pKd,1.3,2013
4k0o,data/raw/PDBbind_v2020_refined/refined-set/4k0o/4k0o_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4k0o/4k0o_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4k0o/4k0o_pocket.pdb,3.0,pKd,2.15,2013
4l51,data/raw/PDBbind_v2020_refined/refined-set/4l51/4l51_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4l51/4l51_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4l51/4l51_pocket.pdb,3.0,pKd,1.9,2013
4llk,data/raw/PDBbind_v2020_refined/refined-set/4llk/4llk_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4llk/4llk_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4llk/4llk_pocket.pdb,3.0,pKd,1.55,2014
4r3w,data/raw/PDBbind_v2020_refined/refined-set/4r3w/4r3w_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4r3w/4r3w_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4r3w/4r3w_pocket.pdb,3.0,pKd,1.91,2014
4u0w,data/raw/PDBbind_v2020_refined/refined-set/4u0w/4u0w_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4u0w/4u0w_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4u0w/4u0w_pocket.pdb,3.0,pKd,2.0,2015
5ehw,data/raw/PDBbind_v2020_refined/refined-set/5ehw/5ehw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ehw/5ehw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ehw/5ehw_pocket.pdb,3.0,pKd,1.39,2016
6ftz,data/raw/PDBbind_v2020_refined/refined-set/6ftz/6ftz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6ftz/6ftz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6ftz/6ftz_pocket.pdb,3.0,pKd,1.67,2018
